id,Action
163,0.9999999999876796
164,0.9999998847234519
165,0.9999998991479244
166,0.9999999999999993
167,0.9947342146242748
168,0.9999999576156504
169,0.9999999995648245
170,0.9999999978016285
171,0.9999999999932163
172,0.9999999999187508
173,0.9999960776407145
174,0.9999999992565285
175,0.9999999999761038
176,0.9999999999999998
177,0.999774433886004
178,0.9999999989159791
179,0.9999999664681836
180,0.9993529905381354
181,0.999028907880664
182,0.9999997668645191
183,0.9948729524040438
184,0.9999996403511436
185,0.9999999999944686
186,0.9920012538175964
187,0.9999999999963354
188,0.9990499333214861
189,0.8598809419138017
190,0.9999999994604594
191,0.9999999999999876
192,0.9999999983586907
193,0.9999999999970826
194,0.999999999982899
195,0.9999997013616103
196,0.999999999995024
197,0.9999999999891493
198,0.999999275899241
199,0.9999999999996101
200,0.9517668598981843
201,0.9999999999864355
202,0.9999999990359894
203,0.9999349672581702
204,0.99963283503076
205,0.9999999999920273
206,0.9999999984904984
207,0.9999999989395485
208,0.9999999804346763
209,0.011125532927109176
210,0.99816247291652
211,0.9935264582249189
212,0.9999999943520799
213,0.9999999999998264
214,0.9999996539966187
215,0.9999999814271746
216,0.9996483105726746
217,0.983997298455021
218,0.9999999999767026
219,0.9999999995341364
220,0.9929267110525752
221,6.780846018313975e-4
222,0.9999999999999976
223,0.9999999999999776
224,0.9999988382281132
225,0.9993299659691036
226,0.9934989679220505
227,0.9999658079844362
228,0.9999999905467799
229,0.9999999999999505
230,0.9999999854819401
231,0.9999999852859132
232,0.9999999154221493
233,0.9999988569311123
234,0.14767817958926327
235,0.9999988018576522
236,0.9999786018580646
237,0.996191790898088
238,0.9997377243611992
239,0.994516024062028
240,0.9999999997366538
241,0.9999982806566262
242,0.012155349344645698
243,0.7191766488411866
244,0.9999998845566445
245,0.9999616920160692
246,0.9999999938940842
247,0.9999999794851486
248,0.9999994666327523
249,0.9999762143581893
250,0.9999999994025179
251,0.9999999961455674
252,0.9996050573488721
253,0.9999999999891567
254,0.999999999999464
255,1
256,0.9999972092294935
257,0.9999999999982443
258,0.999941411702076
259,0.9913004656277382
260,0.9999999999894786
261,0.9999999969359596
262,0.9999999984403283
263,0.9999999999998999
264,0.9999999999999074
265,0.9999999982144845
266,0.9999999769495637
267,0.9905686255691988
268,0.9999999999987095
269,0.9997263398500245
270,0.999999995262072
271,0.999999978598644
272,0.9999999999659965
273,0.9999999527039456
274,0.8942160233376282
275,0.9999999999997617
276,0.9999999999965792
277,0.9999999969418121
278,0.9999999999796485
279,0.9999778356455724
280,0.9387301326026944
281,0.9999999999999818
282,0.999999999551237
283,0.3420136886913761
284,0.9997548590124455
285,0.9999999999962621
286,0.9991421687426483
287,0.9999999999862714
288,0.9999999999731932
289,0.99999938397814
290,0.9999999937603887
291,0.030341826337167786
292,0.9820518098753728
293,0.9999999999999081
294,0.9999999646135288
295,0.9999997528657585
296,0.9379940640939084
297,9.26153107782546e-5
298,0.9999862665978267
299,0.24383581783833072
300,0.9999999995422826
301,0.9994232250772993
302,0.9999999999999356
303,0.9366197227901785
304,0.9999820216186742
305,0.9999999985050192
306,0.9999999858309196
307,0.9999998584726744
308,0.9999999999835405
309,0.960046029940337
310,0.9999998119526546
311,0.9999999999037164
312,0.9999993725742837
313,0.9999999935361705
314,0.9999999999516662
315,0.9999999999998908
316,0.9999999999992213
317,0.9370218685586901
318,0.9999999696758668
319,0.5537175731637591
320,0.9997578657476704
321,0.9999999943032873
322,0.7035441240765622
323,0.9999999999999427
324,0.9999980913287005
325,0.9999863141587011
326,0.957937592883837
327,0.9999956953098362
328,0.9999999990509447
329,0.9999999999873819
330,0.9999999970457074
331,0.9999999999996572
332,0.9999996041688911
333,0.9999770940325325
334,0.9995548756735556
335,0.999999998193954
336,0.9995800548920444
337,0.9999999999924822
338,0.9999999051839418
339,0.9999999616448699
340,0.999999999965782
341,0.9999999862749291
342,0.9999720324875434
343,0.9999862309140419
344,0.9999999999980862
345,0.9999999999200437
346,0.9999999979182173
347,0.999999734083339
348,0.999999903595904
349,0.9999999999789286
350,0.9999999963759536
351,0.8904930199432872
352,0.9999999999966069
353,0.9999996156098568
354,0.8215289262091305
355,0.9995843793953603
356,0.9999999987004793
357,0.9999999772779083
358,0.9999999996152684
359,0.9999997219899741
360,0.2531071269803308
361,0.9686853727826897
362,0.9998197653286678
363,0.995838464785889
364,0.9999918372291183
365,0.9999999999714617
366,0.9999999999999882
367,0.9999999999950158
368,0.9999999999996414
369,0.999999893043188
370,0.9999999575022598
371,0.9999999241484907
372,0.999999999998515
373,0.002549058457674325
374,0.9250438074372556
375,0.9999951209563587
376,0.9999999999945639
377,0.9712743700774091
378,0.9999999997950477
379,0.9999999999999984
380,0.99833155570743
381,0.9999996451278956
382,0.9999996898170037
383,0.9999999993027833
384,0.9999991255628436
385,0.9999999992310165
386,0.9999998989724674
387,0.9968355187583494
388,0.9999999896553348
389,0.9999999215044505
390,0.9999999989458968
391,0.9830357072643183
392,0.99999898070142
393,0.9999999666852277
394,0.9999999803501499
395,0.9999999380463472
396,0.9999777616302198
397,0.9999999999999993
398,0.9999954601001996
399,0.9999999999959042
400,0.999999994664998
401,0.999999998426939
402,0.9999999892623633
403,0.9999998552717927
404,0.9999991175659924
405,0.9999999999997258
406,0.9999999997759714
407,0.999891371937804
408,0.9999999999998139
409,0.9999999465308433
410,0.9999999999958769
411,0.9999999999725988
412,0.9971660735945117
413,0.9998470993909584
414,0.9999999999932481
415,0.9999999961529444
416,0.9995220954964003
417,0.999999999962045
418,0.9999999998984839
419,0.9999998039848392
420,0.9999997307250165
421,0.9999999833728574
422,0.9999970723824014
423,0.9999999939325455
424,0.9956666712654514
425,0.9999999999908358
426,0.9999999978290781
427,0.9999999905967619
428,0.9999998833645684
429,0.9999981095019224
430,0.9999999999995353
431,0.9999999999839637
432,0.9999999999991389
433,0.9999997574871298
434,0.9999998374574222
435,0.9999067803402505
436,0.9999999992981257
437,0.9999999999973026
438,3.4732394009654154e-6
439,0.9999998518484225
440,0.07111535129455801
441,0.9999999999998064
442,0.9999999999999944
443,0.9999999500272001
444,0.9999999999995501
445,0.9956657051584198
446,0.9999999973526577
447,0.9999301827588916
448,0.9999999999556706
449,0.9999996635906087
450,0.9985609402743431
451,0.9999555717666933
452,0.999999985200207
453,0.9999999999992084
454,0.9993929395403137
455,0.9999962541522709
456,0.9999999996201001
457,0.9999999998854334
458,0.9999999999747726
459,0.9999999999261389
460,0.7122271950067243
461,0.9991849850984509
462,0.9999999999999996
463,0.9999999359987913
464,0.9999997384517574
465,0.9999497047348603
466,0.9999999946908089
467,0.8679203676917311
468,0.9999999976301257
469,0.9999998627511233
470,0.9893170644395101
471,0.9999997599355189
472,0.9999997085104367
473,0.9999999929935188
474,0.9999997694442809
475,0.9999894748333038
476,0.9998978193148803
477,0.9999999995597948
478,0.9996409115159948
479,0.9999999999999953
480,0.9999999999999738
481,0.9999999999999201
482,0.9951290210313978
483,0.9999999999996816
484,0.9990263014635453
485,0.9999999844592344
486,0.9754734536701134
487,0.9999995193741723
488,0.9999993057834958
489,0.9999999999989342
490,0.999999979990883
491,0.9999998456784148
492,0.9999999999146041
493,0.9999999999881819
494,0.9999999999819631
495,0.9999972686808388
496,0.9999998390854018
497,0.9999999999998022
498,0.9999999994867508
499,0.9999999999939437
500,0.9998517403372467
501,0.9999999844226966
502,0.9897030790591269
503,0.9998142515907205
504,0.9999987986287764
505,0.9989955820362879
506,0.9999999999982225
507,0.9999999999987468
508,0.9999996945390368
509,0.9999982991139413
510,0.7710023762663987
511,0.9998899940819614
512,0.9999999995644109
513,0.9999999999438718
514,0.27833390469893693
515,0.9999999724588767
516,0.9999999539584422
517,0.9999999999999079
518,0.9999880545428486
519,0.9999913773971264
520,0.9999877989854694
521,0.999999999999502
522,0.9975126642543585
523,0.9999999999997031
524,0.4294291523009676
525,0.959199588037139
526,0.6407345735475048
527,0.9999999769945113
528,0.9999995157251944
529,0.999961426039132
530,0.9999999999999463
531,0.9981939506481123
532,0.9999574452783482
533,0.9999999999954918
534,0.9999999673357667
535,0.9999999843119172
536,0.9999999688751268
537,0.9999999999991966
538,0.999995810210212
539,0.9999999846214604
540,0.9969897262363993
541,0.9999999995225028
542,0.9999778913191228
543,0.9658422511708974
544,0.9999999999199798
545,0.999998473978234
546,0.9999999884493876
547,0.9999281953831044
548,0.9813129764296195
549,0.12320631812568429
550,0.9879958935621889
551,0.999684798032767
552,0.9836034547212017
553,0.9999999999973319
554,0.9943231364906601
555,0.9999999998136266
556,0.9999999579552878
557,0.9999999999890605
558,0.9978989796091066
559,0.9999996375636738
560,0.9995350811551041
561,0.9999999979329945
562,0.9999999999985991
563,0.9999999984100731
564,0.903439211299246
565,0.9999999999973082
566,0.9999999262214118
567,0.9999999926366678
568,0.978269090219267
569,0.9999998120799449
570,0.9999999959865928
571,1.8861045650413687e-4
572,0.9999999999430207
573,0.9977495204324895
574,0.0025791040331034675
575,0.9999999999999971
576,0.9999999999227769
577,0.9999999781687239
578,0.999999998861475
579,0.014319459200957082
580,0.9999447040396688
581,0.9999999974136191
582,0.99999958973478
583,0.9999999998767919
584,0.9999849422801771
585,0.9999999857031436
586,0.9999820657031183
587,0.999916344151445
588,0.9999999878024243
589,0.9999936367982051
590,0.9983763448809873
591,0.9998850212666239
592,0.9999999999969245
593,0.9997356334604046
594,0.9999999029535486
595,0.9999999999996683
596,0.9999999999221738
597,0.9999999999993763
598,0.5006241795805667
599,0.999999118968536
600,0.9970928949284444
601,0.9999999999696163
602,0.9999275386667025
603,0.9999999999996467
604,0.9999999999991043
605,0.999980943017281
606,0.9999999871084867
607,0.9999999999978986
608,0.9999999999931011
609,0.999999835476709
610,0.9997074787982949
611,0.9999999574825666
612,0.9999999995456816
613,0.9999999908938094
614,0.12504452956711937
615,0.9999999310767064
616,0.6661434318999536
617,0.9999966384396521
618,0.9999999953464049
619,0.9999999720655325
620,0.9999999681075967
621,0.9999999999815572
622,0.999999991368555
623,0.9999999863244673
624,0.9846279432390975
625,0.13868442588398416
626,0.9999999956850665
627,0.9999999995353426
628,0.9999988841223764
629,0.9999999844380019
630,0.999999999994527
631,0.9999999999449762
632,0.9993739356165762
633,0.9999999999981242
634,0.9999999979108247
635,0.9365793766377764
636,0.9999061687045749
637,0.9999831941694823
638,0.9999984471265324
639,0.9967153072602148
640,0.9999999999998752
641,0.9999998470996873
642,0.9999999961403843
643,0.9999999858983117
644,0.999856772625222
645,0.9999999931439878
646,0.9967531520016165
647,0.9999991962154616
648,0.9999806953771109
649,0.9999999999881755
650,0.14686547723759302
651,0.9999999999645368
652,0.9999999999999993
653,0.9346069001136185
654,0.9999999835054658
655,0.9940085623604178
656,0.9999999999967746
657,0.9999926683709748
658,0.9999999987839157
659,0.9999999999764766
660,0.9985665547976398
661,0.9999999996930253
662,0.9999999783798332
663,0.9999999999186835
664,0.999999999254318
665,0.9970572839645147
666,0.8745613008824835
667,0.9314355403215098
668,0.9993218639403852
669,0.9974165751141851
670,0.8977811744246181
671,0.9999959746810547
672,0.9998399687525015
673,0.9733747169277673
674,0.9994270722705793
675,0.9999955135774321
676,0.9999999606837873
677,0.9999968253492125
678,0.9999999977428657
679,0.9999999999982558
680,0.9999998113631755
681,0.9592621263402628
682,0.01507293864743081
683,0.9999999939351314
684,0.9999999879739242
685,0.999998317610975
686,0.9999999999705544
687,0.999999949114115
688,0.9999999999981108
689,0.9999999999999907
690,0.9999999977355298
691,0.9999999999966147
692,0.9999999999980447
693,0.9921670875682875
694,0.9999999998418687
695,0.9999999966765518
696,0.9999999958644736
697,0.9999999964388506
698,0.9999998637108093
699,0.9999999999690747
700,0.9999999942267417
701,0.9999998334192377
702,0.9999999999971372
703,0.9999997096648324
704,0.9999995769423291
705,0.999651280315738
706,0.8264698083822267
707,0.9999310602970305
708,0.9999999999808711
709,0.9999971129644009
710,0.9999999999880482
711,0.9573649638546581
712,0.9999998240050024
713,0.9999999905942424
714,0.9999999999993858
715,0.9999999610265569
716,0.008175193710344253
717,0.9999999088329569
718,0.9999954653661752
719,0.9999855675667971
720,0.9999994146128309
721,0.9999996198136567
722,0.9991048881193461
723,0.9999997584041698
724,0.9999958490346287
725,0.9999999989617021
726,0.998319276560232
727,0.9999999999996101
728,0.9999999999971811
729,0.9907286163470548
730,0.9999996370478917
731,0.9999996336196003
732,0.9999999999999938
733,0.9999999999999898
734,1
735,0.999999992660829
736,0.9769885675007678
737,0.9999998690678165
738,0.9999999876174549
739,0.9999976980980362
740,0.9999999999915901
741,0.9999999822275379
742,0.9999999999472506
743,0.9999999533889832
744,0.9999999999999303
745,0.9999999999911111
746,0.9999999883263674
747,0.9999999934886605
748,0.9999999999999867
749,0.9999631786468764
750,1
751,0.999999999700453
752,0.9999999508056987
753,0.9999999839071587
754,0.9999865891443331
755,0.999999999932432
756,0.100469553028266
757,0.9999999999999982
758,0.9999999998071036
759,0.9999937028773835
760,0.9999999944838989
761,0.9999991024376478
762,0.9999950123595195
763,0.9999869956009712
764,0.9990230724255673
765,0.9999998379135805
766,0.9999999840892917
767,0.9999999990585593
768,0.9999999999991693
769,0.998045357850368
770,0.9999999999992848
771,0.9999999999693692
772,0.9999998065667467
773,0.9999999974539655
774,0.9999999999664015
775,0.9999248426340982
776,0.844287962816902
777,0.9484864892159078
778,0.9999999933566954
779,0.999999999998193
780,0.02339232379162056
781,0.002116285429120096
782,0.9999999999876978
783,0.9999999999999996
784,0.9998332225835106
785,0.9997469812587956
786,0.9996819192442982
787,0.9999999872872468
788,0.9999682403744584
789,0.9999698742115162
790,0.999593336974387
791,0.9999995986301938
792,0.9999999999998865
793,0.7988337898143292
794,0.9972678192196927
795,0.9999999999792226
796,0.9998718901953483
797,0.9999999863151121
798,0.9999990166992881
799,0.9999990114456445
800,0.9999999999987372
801,0.9999999822816831
802,0.99999999955891
803,0.9991247572345036
804,0.999999999821378
805,0.9999999999853308
806,0.9999999999995801
807,2.866670963242493e-4
808,0.9990720097166101
809,0.9999999999994358
810,0.9999999987504387
811,0.9999999990863779
812,0.9377802954159326
813,0.9999999999999638
814,0.9999999983267527
815,0.0129567245049488
816,0.9999999999996676
817,0.999999999999992
818,0.9999999781044766
819,0.9999999875350504
820,0.8944718027800654
821,0.9999999955571219
822,0.9999999999999745
823,0.9999999999999445
824,0.9999999999935907
825,0.9999999999997735
826,0.9981903061438968
827,0.9999999999999793
828,0.9999999257684864
829,0.999999999999962
830,0.9999999843789336
831,0.9020957355975674
832,0.9999999999999967
833,0.9999999999986176
834,0.9999999999688096
835,0.9999999999999891
836,0.9997609173435046
837,0.9999987653204537
838,0.9999999999997493
839,0.9999024573733826
840,0.9999999982680672
841,0.997617026597275
842,0.9999999816755768
843,0.9999999999999933
844,0.999999999993564
845,0.9999999871497885
846,0.9999999896349697
847,0.9999999988272461
848,0.9999999999997133
849,0.9999994340459765
850,2.1866359354118863e-5
851,0.9999999999918463
852,0.9999982883750955
853,0.9999997784160313
854,3.955291143610314e-6
855,0.9999999128445163
856,0.9999999999883289
857,0.999248842080382
858,0.9999999999324052
859,0.9999999999965921
860,0.9999999999999969
861,0.9999999961253285
862,0.9999908862125887
863,0.9999999436107546
864,0.9999984173323833
865,0.011045577669707443
866,0.999999978465721
867,0.9999999997295799
868,0.9994389694155107
869,0.9999213486532436
870,0.9999999938495903
871,0.9999999128445163
872,0.9999994335148887
873,0.999999956887874
874,0.9999797586523338
875,0.9999999999999967
876,0.9994361615442491
877,0.9999999998451368
878,0.9999562647991316
879,0.9999998448122706
880,0.9999999853537163
881,0.9888055746568614
882,0.9999999999997631
883,0.9999999994113469
884,0.9993503412488645
885,0.9998131216488457
886,0.9999999999999991
887,0.14801557849540367
888,0.9999999590312186
889,0.9999999999545808
890,0.9999999991218007
891,0.9993301343876042
892,0.9999997728093911
893,0.3991766241751495
894,0.9999999999986939
895,0.9999999590830692
896,0.9999962355270109
897,0.9979255709219071
898,0.9957633730170818
899,0.9538611840151784
900,0.9999999880898106
901,0.9999999288651555
902,0.9999999483006479
903,0.9999997969125184
904,0.9999999970158586
905,0.9999999999978784
906,0.9999998725457364
907,0.9999999999999305
908,0.9999999983887691
909,0.9999989632052717
910,0.9999869842716713
911,0.9987049345574446
912,0.9999999994193247
913,0.9999999999999643
914,0.999999999999462
915,0.9997695207748335
916,0.9951249714875551
917,0.9999997199470052
918,0.9999999430400136
919,0.9999999981786158
920,0.9999999999212206
921,0.9999996722139879
922,0.9999719191467863
923,0.9999999999947033
924,0.9946951904587303
925,0.9840670464437659
926,0.9999999999987916
927,0.9999999999752778
928,0.999990475164035
929,0.9999999991359187
930,0.9999999999999314
931,0.9999999999897464
932,0.9999999998883025
933,0.999999666688436
934,0.99999999990617106
935,0.9999999844823595
936,0.9911210635758312
937,0.9999999999940565
938,0.9999999999672355
939,0.9999999974963496
940,0.9999825592358056
941,0.9999999957554726
942,0.9999999999974454
943,0.06857115716604442
944,0.9999999970158586
945,0.9999999974285436
946,0.999999963395565
947,0.9999999992086113
948,0.9070426017245377
949,0.9999999596647223
950,0.9988825895425302
951,0.999999975012146
952,0.9839668546287546
953,0.9999998243939037
954,0.999999998732426
955,0.998941064456279
956,6.074875839172604e-4
957,0.9999999993758455
958,0.9999991318308833
959,0.6356465632124698
960,0.999999998723647
961,0.999493102510212
962,0.9999999988550246
963,0.9999998977332165
964,0.9152771610297777
965,0.9999999999946105
966,0.9765920497000421
967,0.9999999999994673
968,0.7333328970735232
969,0.999990133795401
970,0.999909341057737
971,0.9999140303797174
972,0.9999999999999989
973,0.9999999999709965
974,0.9999999999973281
975,0.9999988397715297
976,0.9999998283205688
977,0.9999184528821615
978,0.9990447245099213
979,0.9999988642448584
980,0.0016613463633031972
981,0.9999999999131846
982,0.999999995252612
983,0.9999999999999785
984,2.2114015334154e-4
985,0.9999999999968019
986,0.9999999869917302
987,0.9999999974477365
988,0.9999999047714045
989,0.999999986603155
990,0.9996035157658606
991,0.04396431087900217
992,0.9999995703510703
993,1
994,0.9999999999992695
995,0.9999999718782898
996,0.9999999882073868
997,0.9996681220879402
998,0.9999999378483976
999,0.9999999999982592
1000,0.9999999996134703
1001,0.9999999999623592
1002,0.9999999591387428
1003,0.999556352998926
1004,0.9999999893678863
1005,0.999185114615158
1006,0.9999948156548217
1007,0.9999999990602926
1008,0.999999999996233
1009,0.9999999999999938
1010,0.9999999845453003
1011,0.9999999999998339
1012,0.9999042400522778
1013,0.9999999943106492
1014,0.9999998864080808
1015,0.9999999999982441
1016,0.9999999737608449
1017,0.014146022644628555
1018,0.9999801222046345
1019,0.9984284469777331
1020,0.9999999995220585
1021,0.999999999966724
1022,0.9990369618507751
1023,0.9936514120398526
1024,0.999971629956431
1025,0.9997733222899445
1026,0.9810397714097164
1027,0.9999999677332413
1028,0.9995748581394808
1029,0.9999999999846101
1030,0.9999999999851077
1031,0.9997568075276022
1032,0.9999999999999978
1033,0.999999999999974
1034,0.9999999954629903
1035,0.999999999999877
1036,0.9999999999996521
1037,0.9999997207315852
1038,0.9987860591405154
1039,0.9999999679051471
1040,0.9999992440568152
1041,0.999999811760948
1042,0.9999999997295099
1043,0.9740401811351412
1044,0.8727897004783904
1045,0.9806332195648828
1046,0.9999999937540112
1047,0.9999999999998865
1048,0.9999997599355189
1049,0.9962434084616116
1050,0.9999307291087222
1051,0.9999999993434119
1052,0.9999999992604611
1053,0.9999999947674509
1054,0.9117329155693782
1055,0.9999999999997697
1056,0.9999877429143209
1057,0.999999979747938
1058,0.999999999955558
1059,0.999999999998739
1060,0.9999999841503118
1061,0.9999987127394024
1062,0.9999998233233928
1063,0.9999674457441804
1064,0.9999994614531669
1065,0.9999999999998199
1066,0.999999998724687
1067,0.9999999999824591
1068,0.99999100443862865
1069,0.9999999948788441
1070,0.9999999910480782
1071,0.9993554907318515
1072,0.9999999999773654
1073,0.9958342677438017
1074,0.9999993980141642
1075,0.9999999999999885
1076,0.9999999994405184
1077,0.9999998842193104
1078,0.9999998988686896
1079,0.9995497368747968
1080,0.1133268508380965
1081,0.9999999999991571
1082,0.9999999999976878
1083,0.9999999963047435
1084,0.9999999999898836
1085,0.9997272881504202
1086,0.9999999999999816
1087,0.9994437896159469
1088,0.999999898370917
1089,0.9999999944005269
1090,0.9999999999995841
1091,0.999998161112996
1092,0.9998202875099002
1093,0.9999996121009346
1094,0.9999999637929247
1095,0.999999999999533
1096,0.9999999849830723
1097,0.9999999999999334
1098,0.9999999999998996
1099,0.9999998308914895
1100,0.9999999973826783
1101,0.9999999977973215
1102,0.9999907852267301
1103,0.9999999999999984
1104,0.9575770450522717
1105,0.9999999999984412
1106,0.999999999999996
1107,0.9999999985458181
1108,0.9999314843491812
1109,0.9999999999989151
1110,0.9999999349756454
1111,0.9999999979108247
1112,0.9999988038845812
1113,0.9999999988124542
1114,0.9999621907109812
1115,0.9999704031504747
1116,0.9999999887327996
1117,0.9999999758626269
1118,0.26476377363242726
1119,0.7615726821354819
1120,0.9999999887960463
1121,0.9991320743930263
1122,0.9993741571014185
1123,0.998967865638027
1124,0.9833676544030648
1125,0.9999999999602722
1126,0.9999616920160692
1127,0.9999999996578146
1128,0.999999997870848
1129,0.9999999999666531
1130,0.9999999999987066
1131,0.9925877154994363
1132,0.9999519131643285
1133,0.9999999999984999
1134,0.9999999999734519
1135,0.2241888458231898
1136,0.9852810650545232
1137,0.9999999931897912
1138,0.999999999999996
1139,0.999999999950304
1140,0.9999998674185906
1141,0.9999999891842518
1142,0.9999945766036231
1143,0.9999999984617902
1144,0.9999999872288844
1145,0.9999999996592066
1146,0.9999999999998734
1147,0.9999999999883766
1148,0.9999999829046128
1149,0.9999999928810461
1150,0.999999999999279
1151,0.9999999999996925
1152,0.9999999999812221
1153,1
1154,6.768208546114686e-6
1155,0.9999999999999931
1156,0.9999999994436211
1157,0.9970343055624042
1158,0.9997435386873749
1159,0.9999999888795178
1160,0.9935698477994278
1161,0.9999999999817075
1162,0.9999998313874745
1163,0.9999997800030764
1164,0.9999999999923312
1165,0.9999999998465203
1166,0.9994252455643255
1167,0.9999999998893006
1168,0.9999999999551432
1169,0.9999987872014636
1170,0.9743277946029001
1171,0.9999999972472366
1172,0.9999999904600462
1173,0.9996617019946653
1174,0.9999960626729375
1175,0.9999999999544604
1176,0.9999999906701328
1177,0.9999999985842607
1178,0.9999999946728324
1179,0.9999040347977359
1180,0.012852197452704026
1181,0.9999863361760428
1182,0.9876912531986152
1183,0.9999995946607263
1184,0.9999999999937503
1185,0.9999999999999867
1186,0.9990857082110773
1187,0.9999999969632265
1188,3.097599895307214e-5
1189,0.9999788078708007
1190,0.9999999999704936
1191,0.999999999997421
1192,0.9999999999999816
1193,0.999999999999996
1194,0.9999997932885717
1195,0.9999999999984153
1196,0.9998040085452589
1197,0.9999999970355813
1198,0.9999999999927056
1199,0.999999995229508
1200,0.9999999999982738
1201,0.9999999999457645
1202,0.9999999999990945
1203,0.9999999999998062
1204,0.9999998886455619
1205,0.9999999999924456
1206,0.9999999971316669
1207,0.9999955180163466
1208,0.9999999999984006
1209,0.9884718188800252
1210,0.9869877367452276
1211,0.9999997523352768
1212,0.9999999998925939
1213,0.9981254759603949
1214,0.9998022711439085
1215,0.9999999999999805
1216,0.9955160652265
1217,0.9977135247463654
1218,0.9999999998383513
1219,0.9999875957917865
1220,0.9999771946957989
1221,0.9999999844593099
1222,0.9999997537705825
1223,0.9999997972567898
1224,0.9998928203529304
1225,0.999999999999164
1226,0.9999999999949885
1227,0.9999986603697228
1228,0.9999987675281994
1229,0.9998985952999123
1230,0.9999999999995353
1231,0.9999211201466196
1232,0.9999999435478105
1233,0.9999999951085081
1234,0.999999999999917
1235,0.9999997872269417
1236,0.9999660650066075
1237,0.9999996134793561
1238,0.9999999605082046
1239,0.9999999999997164
1240,0.9999999719032701
1241,0.9999999717061953
1242,0.9981283196209817
1243,0.999999994264827
1244,0.9999999999999996
1245,0.9999999997651707
1246,0.9999886899435633
1247,0.9999999986515542
1248,0.9999999999809461
1249,0.9999452009898583
1250,0.999999999999996
1251,0.9915163728359616
1252,0.9991396841018443
1253,0.9999999999975477
1254,0.9999999968261961
1255,0.9999999984818588
1256,1
1257,0.04153446283792622
1258,0.9999999999369484
1259,0.9999993677367881
1260,0.9999999999934333
1261,0.9999999999994509
